"_id__$oid","pages","primary_general_indicator","ending_image_number","means_filed","previous_file_number","coverage_start_date","request_type","bank_depository_state","bank_depository_zip","candidate_name","file_number","cash_on_hand_end_period","amendment_version","net_donations","document_type_full","html_url","committee_name","fec_file_id","total_individual_contributions","sub_id","senate_personal_funds","most_recent_file_number","beginning_image_number","coverage_end_date","form_type","house_personal_funds","bank_depository_city","document_type","additional_bank_names","cash_on_hand_beginning_period","report_type","most_recent","committee_id","receipt_date","treasurer_name","total_receipts","election_year","amendment_chain__001","form_category","amendment_indicator","debts_owed_by_committee","report_year","party","opposition_personal_funds","total_communication_cost","fec_url","update_date","committee_type","document_description","bank_depository_street_1","cycle","is_amended","pdf_url","debts_owed_to_committee","total_disbursements","state","report_type_full","csv_url","candidate_id","total_independent_expenditures","office","bank_depository_street_2","bank_depository_name","amendment_chain__002","amendment_chain__003","amendment_chain__004","amendment_chain__005","amendment_chain__006","amendment_chain__007","amendment_chain","amendment_chain__008","amendment_chain__009","amendment_chain__010","amendment_chain__011","amendment_chain__012","amendment_chain__013","amendment_chain__014","amendment_chain__015","amendment_chain__016","amendment_chain__017","amendment_chain__018"
"60ad41049bac61a0427666d1","1","null","201805109112007373","e-file","1230369","null","null","null","null","MAYS, MARION DOUGLAS","1230369","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8KS02231/1230369/","null","FEC-1230369","null","4051020181547054032","null","1230369","201805109112007373","null","F2","null","null","null","null","null","null","True","H8KS02231","2018-05-10T00:00:00","MAYS, MARION DOUGLAS","null","2018","1230369","STATEMENT","N","null","2018","REP","null","null","https://docquery.fec.gov/dcdev/posted/1230369.fec","2018-05-10T00:00:00","null","Statement of candidacy 2018","null","2018","False","https://docquery.fec.gov/pdf/373/201805109112007373/201805109112007373.pdf","null","null","KS","null","https://docquery.fec.gov/csv/369/1230369.csv","H8KS02231","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666d2","1","null","202006309244226699","e-file","1415591","null","null","null","null","MILLER, JOHN","1415591","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/S0KS00364/1415591/","null","FEC-1415591","null","4070120201778644148","null","1415591","202006309244226699","null","F2","null","null","null","null","null","null","True","S0KS00364","2020-06-30T00:00:00","MILLER, JOHN LEE","null","2020","1415591","STATEMENT","N","null","2020","REP","null","null","https://docquery.fec.gov/dcdev/posted/1415591.fec","2020-07-01T00:00:00","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/699/202006309244226699/202006309244226699.pdf","null","null","KS","null","https://docquery.fec.gov/csv/591/1415591.csv","S0KS00364","null","S","null","null","","","","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666d3","2","null","202103099440361077","e-file","1471480","null","null","null","null","MORAN, JERRY","1503467","null","9","null","null","https://docquery.fec.gov/cgi-bin/forms/S0KS00091/1503467/","null","FEC-1503467","null","4030920211238945012","null","1503467","202103099440361076","null","F2","null","null","null","null","null","null","True","S0KS00091","2021-03-09T00:00:00","MORAN, JERRY","null","2022","-4990845","STATEMENT","A","null","2021","REP","null","null","https://docquery.fec.gov/dcdev/posted/1503467.fec","2021-03-09T20:54:40","null","Statement of candidacy 2021","null","2022","False","https://docquery.fec.gov/pdf/076/202103099440361076/202103099440361076.pdf","null","null","KS","null","https://docquery.fec.gov/csv/467/1503467.csv","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","-9446276","-9457478","","1330892","1471480","1503467","","","","","","","",""
"60ad41059bac61a0427666d4","1","null","202011049336749546","e-file","1330892","null","null","null","null","MORAN, JERRY","1471480","null","8","null","null","https://docquery.fec.gov/cgi-bin/forms/S0KS00091/1471480/","null","FEC-1471480","null","4110520201890735157","null","1503467","202011049336749546","null","F2","null","null","null","null","null","null","False","S0KS00091","2020-11-04T00:00:00","MORAN, JERRY","null","2022","-4990845","STATEMENT","A","null","2020","REP","null","null","https://docquery.fec.gov/dcdev/posted/1471480.fec","2020-11-05T00:53:35","null","Statement of candidacy 2020","null","2020","True","https://docquery.fec.gov/pdf/546/202011049336749546/202011049336749546.pdf","null","null","KS","null","https://docquery.fec.gov/csv/480/1471480.csv","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","-9446276","-9457478","","1330892","1471480","","","","","","","","",""
"60ad41059bac61a0427666d5","2","null","201905159149708895","e-file","1330892","null","null","null","null","MORAN, JERRY","1330892","null","7","null","null","https://docquery.fec.gov/cgi-bin/forms/S0KS00091/1330892/","null","FEC-1330892","null","4051520191656785242","null","1503467","201905159149708894","null","F2","null","null","null","null","null","null","False","S0KS00091","2019-05-15T00:00:00","MORAN, JERRY","null","2022","-4990845","STATEMENT","A","null","2019","REP","null","null","https://docquery.fec.gov/dcdev/posted/1330892.fec","2019-05-15T00:00:00","null","Statement of candidacy 2019","null","2020","True","https://docquery.fec.gov/pdf/894/201905159149708894/201905159149708894.pdf","null","null","KS","null","https://docquery.fec.gov/csv/892/1330892.csv","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","-9446276","-9457478","","1330892","","","","","","","","","",""
"60ad41059bac61a0427666d6","5","null","201611210200667363","paper","-9457478","null","null","null","null","MORAN, JERRY","-9457478","null","6","null","null","null","null","null","null","1112220160032774765","null","1503467","201611210200667359","null","F2","null","null","null","null","null","null","False","S0KS00091","2016-11-21T00:00:00","null","null","2022","-4990845","STATEMENT","N","null","2016","REP","null","null","","2016-11-22T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/359/201611210200667359/201611210200667359.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","-9446276","-9457478","","","","","","","","","","","",""
"60ad41059bac61a0427666d7","6","null","201609210200393744","paper","-9446276","null","null","null","null","MORAN, JERRY","-9446276","null","5","null","null","null","null","null","null","1092220160031920563","null","1503467","201609210200393739","null","F2","null","null","null","null","null","null","False","S0KS00091","2016-09-21T00:00:00","null","null","2016","-4990845","STATEMENT","A","null","2016","REP","null","null","","2016-09-23T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/739/201609210200393739/201609210200393739.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","-9446276","","","","","","","","","","","","",""
"60ad41059bac61a0427666d8","6","null","201605060200175645","paper","-9417948","null","null","null","null","MORAN, JERRY","-9417948","null","4","null","null","null","null","null","null","1050920160018664709","null","1503467","201605060200175640","null","F2","null","null","null","null","null","null","False","S0KS00091","2016-05-06T00:00:00","null","null","2016","-4990845","STATEMENT","A","null","2016","REP","null","null","","2016-05-09T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/640/201605060200175640/201605060200175640.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","-9417948","","","","","","","","","","","","","",""
"60ad41059bac61a0427666d9","4","null","201604250200173466","paper","-9416130","null","null","null","null","MORAN, JERRY","-9416130","null","3","null","null","null","null","null","null","1042620160018634808","null","1503467","201604250200173463","null","F2","null","null","null","null","null","null","False","S0KS00091","2016-04-25T00:00:00","null","null","2016","-4990845","STATEMENT","A","null","2016","REP","null","null","","2016-04-26T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/463/201604250200173463/201604250200173463.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","-9386966","-9416130","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666da","5","null","201511230200323214","paper","-9386966","null","null","null","null","MORAN, JERRY","-9386966","null","2","null","null","null","null","null","null","1112420150018042109","null","1503467","201511230200323210","null","F2","null","null","null","null","null","null","False","S0KS00091","2015-11-23T00:00:00","null","null","2016","-4990845","STATEMENT","A","null","2015","REP","null","null","","2015-11-24T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/210/201511230200323210/201511230200323210.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","-9386966","","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666db","5","null","15020173269","paper","-9215829","null","null","null","null","MORAN, JERRY","-9215829","null","1","null","null","null","null","null","null","1060820150017602101","null","1503467","15020173265","null","F2","null","null","null","null","null","null","False","S0KS00091","2015-06-05T00:00:00","null","null","2016","-4990845","STATEMENT","A","null","2015","REP","null","null","","2015-06-08T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/265/15020173265/15020173265.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","-9215829","","","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666dc","3","null","13020270459","paper","-4990845","null","null","null","null","MORAN, JERRY","-4990845","null","0","null","null","null","null","null","null","1070220130014222415","null","1503467","13020270457","null","F2","null","null","null","null","null","null","False","S0KS00091","2013-06-28T00:00:00","null","null","2016","-4990845","STATEMENT","N","null","2013","REP","null","null","","2013-07-02T00:00:00","null","Statement of candidacy 2013","null","2014","True","https://docquery.fec.gov/pdf/457/13020270457/13020270457.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","","","","","","","","","","","","","","","","","",""
"60ad41059bac61a0427666dd","2","null","11330009698","paper","0","null","null","null","null","MORAN, JERRY","null","null","0","null","Disavowal Notice","null","null","null","null","1052220110005806750","null","null","11330009697","null","F99","null","null","H","null","null","null","True","S0KS00091","2011-05-20T00:00:00","null","null","null","","OTHER","null","null","2011","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2011-05-22T00:00:00","null","Disavowal Notice 2011","null","2012","False","https://docquery.fec.gov/pdf/697/11330009697/11330009697.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41059bac61a0427666de","3","null","28020712205","paper","null","null","null","null","null","MORAN, JERRY","null","null","null","null","null","null","null","null","null","1111020080000639496","null","null","28020712203","null","F2","null","null","null","null","null","null","null","S0KS00091","2008-11-07T00:00:00","null","null","2010","","STATEMENT","N","null","2008","REP","null","null","https://docquery.fec.gov/paper/posted/.fec","2008-11-10T00:00:00","null","Statement of candidacy 2008","null","2008","null","https://docquery.fec.gov/pdf/203/28020712203/28020712203.pdf","null","null","KS","null","null","S0KS00091","null","S","null","null","","","","","","","null","","","","","","","","","","",""
"60ad41059bac61a0427666df","1","null","201805169112045172","e-file","1231523","null","null","null","null","PYLE, DENNIS","1231523","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8KS02249/1231523/","null","FEC-1231523","null","4051620181565783790","null","1231523","201805169112045172","null","F2","null","null","null","null","null","null","True","H8KS02249","2018-05-16T00:00:00","PYLE, DENNIS","null","2018","1231523","STATEMENT","N","null","2018","REP","null","null","https://docquery.fec.gov/dcdev/posted/1231523.fec","2018-05-16T00:00:00","null","Statement of candidacy 2018","null","2018","False","https://docquery.fec.gov/pdf/172/201805169112045172/201805169112045172.pdf","null","null","KS","null","https://docquery.fec.gov/csv/523/1231523.csv","H8KS02249","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41069bac61a0427666e0","1","null","201801139090406595","e-file","1197275","null","null","null","null","TANNAHILL, TYLER NATHAN","1197275","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8KS02215/1197275/","null","FEC-1197275","null","4011320181502841144","null","1197275","201801139090406595","null","F2","null","null","null","null","null","null","True","H8KS02215","2018-01-13T00:00:00","TANNAHILL, TYLER NATHAN","null","2018","1197275","STATEMENT","N","null","2018","REP","null","null","https://docquery.fec.gov/dcdev/posted/1197275.fec","2018-01-13T00:00:00","null","Statement of candidacy 2018","null","2018","False","https://docquery.fec.gov/pdf/595/201801139090406595/201801139090406595.pdf","null","null","KS","null","https://docquery.fec.gov/csv/275/1197275.csv","H8KS02215","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41069bac61a0427666e1","1","null","202006099239656862","e-file","1410573","null","null","null","null","TAYLOR, DENNIS R MR.","1410573","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H0KS02212/1410573/","null","FEC-1410573","null","4060920201774525154","null","1410573","202006099239656862","null","F2","null","null","null","null","null","null","True","H0KS02212","2020-06-09T00:00:00","TAYLOR, DENNIS R MR.","null","2020","1410573","STATEMENT","N","null","2020","REP","null","null","https://docquery.fec.gov/dcdev/posted/1410573.fec","2020-06-09T00:00:00","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/862/202006099239656862/202006099239656862.pdf","null","null","KS","null","https://docquery.fec.gov/csv/573/1410573.csv","H0KS02212","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41069bac61a0427666e2","1","null","201908079161364137","e-file","1347105","null","null","null","null","WAGLE, SUSAN","1347105","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/S0KS00299/1347105/","null","FEC-1347105","null","4080720191662999454","null","1347105","201908079161364137","null","F2","null","null","null","null","null","null","True","S0KS00299","2019-08-07T00:00:00","WAGLE, SUSAN","null","2020","1347105","STATEMENT","N","null","2019","REP","null","null","https://docquery.fec.gov/dcdev/posted/1347105.fec","2019-08-07T00:00:00","null","Statement of candidacy 2019","null","2020","False","https://docquery.fec.gov/pdf/137/201908079161364137/201908079161364137.pdf","null","null","KS","null","https://docquery.fec.gov/csv/105/1347105.csv","S0KS00299","null","S","null","null","","","","","","","","","","","","","","","","","",""
"60ad41079bac61a0427666e3","1","null","201802219095501681","e-file","1210721","null","null","null","null","WILLIAMS, SYLVIA","1210721","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8KS03163/1210721/","null","FEC-1210721","null","4022120181514328864","null","1210721","201802219095501681","null","F2","null","null","null","null","null","null","True","H8KS03163","2018-02-21T00:00:00","WILLIAMS, SYLVIA","null","2018","1210721","STATEMENT","N","null","2018","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1210721.fec","2018-02-21T00:00:00","null","Statement of candidacy 2018","null","2018","False","https://docquery.fec.gov/pdf/681/201802219095501681/201802219095501681.pdf","null","null","KS","null","https://docquery.fec.gov/csv/721/1210721.csv","H8KS03163","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41319bac61a0427666e4","4","null","12021083753","paper","-2743835","null","null","null","null","AKIN, W TODD","-2743835","null","1","null","null","null","null","null","null","1111520120010995228","null","-2743835","12021083750","null","F2","null","null","null","null","null","null","True","S2MO00429","2012-11-14T00:00:00","null","null","2018","-561886.0","STATEMENT","N","null","2012","REP","null","null","","2012-11-15T00:00:00","null","Statement of candidacy 2012","null","2012","False","https://docquery.fec.gov/pdf/750/12021083750/12021083750.pdf","null","null","MO","null","null","S2MO00429","null","S","null","null","-2743835","","","","","","","","","","","","","","","","",""
"60ad41319bac61a0427666e5","4","null","11020213498","paper","-561886","null","null","null","null","AKIN, W TODD","-561886","null","0","null","null","null","null","null","null","1052420110005807015","null","-2743835","11020213495","null","F2","null","null","null","null","null","null","False","S2MO00429","2011-05-18T00:00:00","null","null","2012","-561886.0","STATEMENT","A","null","2011","REP","null","null","","2011-05-24T00:00:00","null","Statement of candidacy 2011","null","2012","True","https://docquery.fec.gov/pdf/495/11020213495/11020213495.pdf","null","null","MO","null","null","S2MO00429","null","S","null","null","","","","","","","","","","","","","","","","","",""
"60ad41319bac61a0427666e6","1","null","201802079094264311","e-file","1207297","null","null","null","null","APPLE, GARY WINSTON","1207297","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H8MO06118/1207297/","null","FEC-1207297","null","4020720181504095074","null","1207297","201802079094264311","null","F2","null","null","null","null","null","null","True","H8MO06118","2018-02-07T00:00:00","APPLE, GARY WINSTON","null","2018","1207297","STATEMENT","N","null","2018","DEM","null","null","https://docquery.fec.gov/dcdev/posted/1207297.fec","2018-02-07T00:00:00","null","Statement of candidacy 2018","null","2018","False","https://docquery.fec.gov/pdf/311/201802079094264311/201802079094264311.pdf","null","null","MO","null","https://docquery.fec.gov/csv/297/1207297.csv","H8MO06118","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41319bac61a0427666e7","1","null","202006179239812887","e-file","1412480","null","null","null","null","BARHAM, JERRY","1412480","null","0","null","null","https://docquery.fec.gov/cgi-bin/forms/H0MO05216/1412480/","null","FEC-1412480","null","4061720201775063149","null","1412480","202006179239812887","null","F2","null","null","null","null","null","null","True","H0MO05216","2020-06-17T00:00:00","BARHAM, JERRY","null","2020","1412480","STATEMENT","N","null","2020","REP","null","null","https://docquery.fec.gov/dcdev/posted/1412480.fec","2020-06-17T00:00:00","null","Statement of candidacy 2020","null","2020","False","https://docquery.fec.gov/pdf/887/202006179239812887/202006179239812887.pdf","null","null","MO","null","https://docquery.fec.gov/csv/480/1412480.csv","H0MO05216","null","H","null","null","","","","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666e8","5","null","201612280200817931","paper","-9464473","null","null","null","null","BLUNT, ROY","-9464473","null","17","null","null","null","null","null","null","1122920160033104424","null","-9464473","201612280200817927","null","F2","null","null","null","null","null","null","True","S0MO00183","2016-12-27T00:00:00","null","null","2022","-28255.0","STATEMENT","N","null","2016","REP","null","null","","2016-12-29T00:00:00","null","Statement of candidacy 2016","null","2016","False","https://docquery.fec.gov/pdf/927/201612280200817927/201612280200817927.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","-9406065","-9416237","-9445281","-9454143","-9464473"
"60ad41329bac61a0427666e9","7","null","201611020200655333","paper","-9454143","null","null","null","null","BLUNT, ROY","-9454143","null","16","null","null","null","null","null","null","1110420160032607093","null","-9464473","201611020200655327","null","F2","null","null","null","null","null","null","False","S0MO00183","2016-10-25T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2016","REP","null","null","","2016-11-04T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/327/201611020200655327/201611020200655327.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","-9406065","-9416237","-9445281","-9454143",""
"60ad41329bac61a0427666ea","6","null","201609190200373481","paper","-9445281","null","null","null","null","BLUNT, ROY","-9445281","null","15","null","null","null","null","null","null","1092020160031907744","null","-9464473","201609190200373476","null","F2","null","null","null","null","null","null","False","S0MO00183","2016-09-13T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2016","REP","null","null","","2016-09-20T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/476/201609190200373476/201609190200373476.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","-9406065","-9416237","-9445281","",""
"60ad41329bac61a0427666eb","6","null","201604270200173767","paper","-9416237","null","null","null","null","BLUNT, ROY","-9416237","null","14","null","null","null","null","null","null","1042820160018638129","null","-9464473","201604270200173762","null","F2","null","null","null","null","null","null","False","S0MO00183","2016-04-27T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2016","REP","null","null","","2016-04-28T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/762/201604270200173762/201604270200173762.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","-9406065","-9416237","","",""
"60ad41329bac61a0427666ec","6","null","201603010200075841","paper","-9406065","null","null","null","null","BLUNT, ROY","-9406065","null","13","null","null","null","null","null","null","1030220160018434366","null","-9464473","201603010200075836","null","F2","null","null","null","null","null","null","False","S0MO00183","2016-03-01T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2016","REP","null","null","","2016-03-02T00:00:00","null","Statement of candidacy 2016","null","2016","True","https://docquery.fec.gov/pdf/836/201603010200075836/201603010200075836.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","-9406065","","","",""
"60ad41329bac61a0427666ed","6","null","201512170200324554","paper","-9392098","null","null","null","null","BLUNT, ROY","-9392098","null","12","null","null","null","null","null","null","1121820150018128764","null","-9464473","201512170200324549","null","F2","null","null","null","null","null","null","False","S0MO00183","2015-12-15T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2015","REP","null","null","","2015-12-18T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/549/201512170200324549/201512170200324549.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","-9392098","","","","",""
"60ad41329bac61a0427666ee","5","null","201511190200314947","paper","-9385957","null","null","null","null","BLUNT, ROY","-9385957","null","11","null","null","null","null","null","null","1112020150018041803","null","-9464473","201511190200314943","null","F2","null","null","null","null","null","null","False","S0MO00183","2015-11-19T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2015","REP","null","null","","2015-11-20T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/943/201511190200314943/201511190200314943.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","-9385957","","","","","",""
"60ad41329bac61a0427666ef","5","null","201511020200311648","paper","-9382924","null","null","null","null","BLUNT, ROY","-9382924","null","10","null","null","null","null","null","null","1110320150018020592","null","-9464473","201511020200311644","null","F2","null","null","null","null","null","null","False","S0MO00183","2015-11-02T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2015","REP","null","null","","2015-11-03T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/644/201511020200311644/201511020200311644.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","-9382924","","","","","","",""
"60ad41329bac61a0427666f0","5","null","15020178380","paper","-9228842","null","null","null","null","BLUNT, ROY","-9228842","null","9","null","null","null","null","null","null","1062320150017610250","null","-9464473","15020178376","null","F2","null","null","null","null","null","null","False","S0MO00183","2015-06-22T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2015","REP","null","null","","2015-06-23T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/376/15020178376/15020178376.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","-9228842","","","","","","","",""
"60ad41329bac61a0427666f1","5","null","15020164442","paper","-9139831","null","null","null","null","BLUNT, ROY","-9139831","null","8","null","null","null","null","null","null","1042920150017428611","null","-9464473","15020164438","null","F2","null","null","null","null","null","null","False","S0MO00183","2015-04-28T00:00:00","null","null","2016","-28255.0","STATEMENT","A","null","2015","REP","null","null","","2015-04-29T00:00:00","null","Statement of candidacy 2015","null","2016","True","https://docquery.fec.gov/pdf/438/15020164438/15020164438.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","-9139831","","","","","","","","",""
"60ad41329bac61a0427666f2","3","null","11020050717","paper","-474961","null","null","null","null","BLUNT, ROY","-474961","null","7","null","null","null","null","null","null","1020420110005310632","null","-9464473","11020050715","null","F2","null","null","null","null","null","null","False","S0MO00183","2011-02-03T00:00:00","null","null","2016","-28255.0","STATEMENT","N","null","2011","REP","null","null","","2011-02-04T00:00:00","null","Statement of candidacy 2011","null","2012","True","https://docquery.fec.gov/pdf/715/11020050715/11020050715.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","-474961.0","","","","","","","","","",""
"60ad41329bac61a0427666f3","6","null","10020973268","paper","-411730","null","null","null","null","BLUNT, ROY","-411730","null","6","null","null","null","null","null","null","1111020100004855667","null","-9464473","10020973263","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-11-09T00:00:00","null","null","2010","-28255.0","STATEMENT","N","null","2010","REP","null","null","","2010-11-12T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/263/10020973263/10020973263.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","-411730.0","","","","","","","","","","","",""
"60ad41329bac61a0427666f4","6","null","10020784115","paper","-399160","null","null","null","null","BLUNT, ROY","-399160","null","5","null","null","null","null","null","null","1102220100004760433","null","-9464473","10020784110","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-10-18T00:00:00","null","null","2010","-28255.0","STATEMENT","N","null","2010","REP","null","null","","2010-10-22T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/110/10020784110/10020784110.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","-399160.0","","","","","","","","","","","","",""
"60ad41329bac61a0427666f5","5","null","10020431018","paper","-344950","null","null","null","null","BLUNT, ROY","-344950","null","4","null","null","null","null","null","null","1071520100004404334","null","-9464473","10020431014","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-07-14T00:00:00","null","null","2010","-28255.0","STATEMENT","A","null","2010","REP","null","null","","2010-07-15T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/014/10020431014/10020431014.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","-344950.0","","","","","","","","","","","","","",""
"60ad41329bac61a0427666f6","5","null","10020361173","paper","-307611","null","null","null","null","BLUNT, ROY","-307611","null","3","null","null","null","null","null","null","1051420100004219345","null","-9464473","10020361169","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-05-13T00:00:00","null","null","2010","-28255.0","STATEMENT","A","null","2010","REP","null","null","","2010-05-14T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/169/10020361169/10020361169.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","-307611.0","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666f7","4","null","10020183137","paper","-294887","null","null","null","null","BLUNT, ROY","-294887","null","2","null","null","null","null","null","null","1033120100004037930","null","-9464473","10020183134","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-03-30T00:00:00","null","null","2010","-28255.0","STATEMENT","A","null","2010","REP","null","null","","2010-03-31T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/134/10020183134/10020183134.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","-294887.0","","","","","","","","","","","","","","","",""
"60ad41329bac61a0427666f8","4","null","10020174696","paper","-286632","null","null","null","null","BLUNT, ROY","-286632","null","1","null","null","null","null","null","null","1031520100004020826","null","-9464473","10020174693","null","F2","null","null","null","null","null","null","False","S0MO00183","2010-03-12T00:00:00","null","null","2010","-28255.0","STATEMENT","A","null","2010","REP","null","null","","2010-03-15T00:00:00","null","Statement of candidacy 2010","null","2010","True","https://docquery.fec.gov/pdf/693/10020174693/10020174693.pdf","null","null","MO","null","null","S0MO00183","null","S","null","null","-286632.0","","","","","","","","","","","","","","","","",""
